Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
08/18/20,7,0,9,1,9,1,18,0,4,0,5,2,9,37,0,0,0,0,0,3,26,11,0,8,0,7,0,12,0,1,0,0,1,0,1,1,1,1,0,0,2,0,0,1,7,2,2020-08-18 07:00:00,0,1,0
08/18/20,8,6,15,1,10,7,25,1,5,0,5,3,8,39,0,0,0,0,0,3,27,10,0,8,1,9,2,13,0,1,0,0,0,0,0,0,5,5,0,0,2,0,0,1,9,2,2020-08-18 08:00:00,3,5,0
08/18/20,9,8,23,9,19,17,42,1,6,0,7,3,10,41,0,0,0,0,0,3,29,11,0,9,2,9,0,13,0,1,0,0,0,0,0,5,12,9,0,0,2,0,0,1,9,2,2020-08-18 09:00:00,2,9,0
08/18/20,10,10,33,7,26,17,59,1,7,0,10,7,9,49,0,0,0,0,0,3,29,10,0,11,1,8,0,13,0,2,1,0,8,4,0,9,7,6,0,0,1,0,0,1,9,2,2020-08-18 10:00:00,1,10,0
08/18/20,11,7,40,8,34,15,74,3,10,0,11,7,10,52,0,0,0,2,0,3,32,10,1,11,1,11,0,6,0,1,0,0,8,3,0,11,13,10,0,0,4,1,0,1,9,2,2020-08-18 11:00:00,2,13,0
08/18/20,12,8,48,8,42,16,90,3,13,0,15,8,13,54,0,0,1,2,0,5,35,11,1,11,1,13,0,5,0,0,0,0,4,4,0,14,15,14,0,0,4,0,0,1,10,4,2020-08-18 12:00:00,2,18,0
08/18/20,13,7,55,8,50,15,105,0,13,0,15,7,14,56,0,0,1,3,0,3,39,14,2,12,1,13,1,4,0,1,1,0,4,2,1,13,19,15,0,0,4,0,0,2,10,4,2020-08-18 13:00:00,4,17,0
08/18/20,14,8,63,8,58,16,121,1,14,0,18,8,16,57,3,3,1,3,0,4,40,13,0,14,1,13,0,3,1,0,1,0,0,0,0,12,23,19,0,0,5,0,0,5,10,4,2020-08-18 14:00:00,1,19,3
08/18/20,15,10,73,8,66,18,139,3,17,0,19,10,14,56,3,3,1,3,0,5,39,12,2,13,1,14,1,4,0,1,2,0,2,0,2,11,27,22,0,0,4,0,0,6,7,3,2020-08-18 15:00:00,4,22,3
08/18/20,16,5,78,6,72,11,150,0,17,0,23,11,17,60,2,2,1,4,0,5,42,13,1,12,0,17,4,5,0,0,4,0,4,0,4,7,26,23,0,0,1,0,0,2,7,3,2020-08-18 16:00:00,5,23,2
08/18/20,17,7,85,7,79,14,164,1,18,0,26,13,17,72,3,3,1,4,0,4,41,13,0,13,0,15,1,4,0,0,3,0,16,7,4,7,13,12,0,0,2,0,0,1,8,3,2020-08-18 17:00:00,1,19,3
08/18/20,18,8,93,6,85,14,178,3,21,0,28,14,14,69,2,1,2,7,0,4,39,12,1,14,1,13,1,5,0,0,3,0,17,7,5,7,14,13,0,0,2,0,1,3,7,1,2020-08-18 18:00:00,3,20,2
08/18/20,19,3,96,9,94,12,190,2,23,0,31,20,13,73,1,1,2,13,0,3,46,15,3,15,1,16,1,3,1,0,2,0,15,3,5,7,17,15,0,0,2,0,0,3,8,2,2020-08-18 19:00:00,5,18,1
08/18/20,20,4,100,4,98,8,198,2,25,0,35,25,12,71,4,4,3,13,1,2,45,15,2,15,0,15,1,2,2,0,0,0,15,3,7,7,13,8,0,0,4,0,2,1,5,2,2020-08-18 20:00:00,3,11,4
08/18/20,21,7,107,3,101,10,208,2,27,0,41,26,16,65,3,2,5,13,1,2,40,13,0,13,1,14,1,1,3,1,1,0,16,2,7,7,11,11,0,0,0,0,0,0,4,3,2020-08-18 21:00:00,2,13,3
08/18/20,22,2,109,2,103,4,212,1,28,0,44,32,13,58,3,3,5,13,1,2,35,11,0,8,1,16,1,1,3,0,1,0,14,2,7,4,10,9,0,0,1,0,0,2,4,3,2020-08-18 22:00:00,2,11,3
08/18/20,23,1,110,2,105,3,215,2,30,0,46,34,13,49,0,0,5,13,1,4,30,10,0,7,2,13,0,2,6,0,1,0,11,1,7,3,8,6,0,0,2,0,0,2,4,2,2020-08-18 23:00:00,2,7,0
08/19/20,24,1,111,2,107,3,218,2,32,0,48,34,15,48,0,0,5,13,1,5,29,10,0,7,0,12,0,2,6,1,0,0,10,1,7,3,7,7,0,0,2,0,0,0,4,2,2020-08-19 00:00:00,0,8,0
08/19/20,1,2,2,1,1,3,3,1,1,0,1,0,15,42,0,0,0,0,1,4,28,11,1,7,0,10,0,2,7,0,1,0,6,1,4,1,5,4,0,0,2,0,0,1,4,2,2020-08-19 01:00:00,1,5,0
08/19/20,2,2,4,4,5,6,9,2,3,0,3,0,17,42,0,0,0,0,1,3,28,10,0,7,0,11,0,5,6,0,0,0,7,0,5,1,10,6,0,0,2,0,0,1,4,2,2020-08-19 02:00:00,0,6,0
08/19/20,3,4,8,0,5,4,13,1,4,0,4,1,17,42,0,0,0,0,1,2,29,9,0,8,1,12,0,6,5,0,0,0,7,0,6,1,11,2,0,0,2,0,0,1,4,2,2020-08-19 03:00:00,1,2,0
08/19/20,4,1,9,1,6,2,15,0,4,0,4,2,16,41,0,0,0,0,1,2,31,9,0,8,0,14,0,6,6,0,1,0,3,0,3,3,4,2,0,0,2,0,0,1,5,2,2020-08-19 04:00:00,0,2,0
08/19/20,5,1,10,0,6,1,16,0,4,0,5,3,16,40,0,0,0,0,0,2,31,9,0,7,0,15,0,7,5,0,0,0,2,0,2,3,3,1,0,0,2,0,0,1,5,2,2020-08-19 05:00:00,0,1,0
08/19/20,6,0,10,0,6,0,16,0,4,0,5,3,16,40,0,0,0,0,0,2,30,9,0,5,0,16,0,8,7,0,1,0,3,0,2,4,0,0,0,0,3,0,0,1,5,2,2020-08-19 06:00:00,0,0,0
08/19/20,7,2,12,2,8,4,20,0,4,0,6,3,17,40,0,0,0,0,0,2,30,9,0,5,0,16,0,7,6,0,0,0,3,0,2,4,2,1,0,0,4,0,0,1,5,2,2020-08-19 07:00:00,0,1,0
08/19/20,8,1,13,5,13,6,26,0,4,0,8,4,18,38,0,0,0,0,0,2,27,9,0,3,0,15,0,7,4,0,0,1,3,0,2,5,5,5,0,0,4,0,0,1,5,2,2020-08-19 08:00:00,0,5,1
08/19/20,9,3,16,5,18,8,34,2,6,0,8,6,16,40,0,0,1,0,0,2,27,8,0,4,0,15,0,7,5,0,0,0,6,0,2,4,2,1,0,0,5,0,0,1,5,2,2020-08-19 09:00:00,0,1,0
08/19/20,10,7,23,7,25,14,48,2,8,0,9,7,15,42,0,0,1,1,0,2,29,9,0,5,0,15,0,5,5,0,0,0,6,0,1,9,6,4,0,0,2,0,0,1,5,2,2020-08-19 10:00:00,0,4,0
08/19/20,11,11,34,8,33,19,67,1,9,0,12,9,16,51,0,0,1,1,0,2,34,10,0,8,0,16,1,7,3,1,0,0,11,6,2,8,9,8,0,0,1,0,0,1,4,1,2020-08-19 11:00:00,1,14,0
08/19/20,12,6,40,13,46,19,86,2,11,0,13,10,15,51,0,0,3,1,0,2,33,11,2,8,0,14,0,2,3,0,0,0,11,1,2,11,12,11,0,0,1,0,0,0,5,1,2020-08-19 12:00:00,2,12,0
08/19/20,13,16,56,4,50,20,106,1,12,0,13,13,12,63,2,2,3,1,0,2,38,11,0,10,1,17,1,4,3,0,1,0,15,4,2,13,9,6,0,0,1,0,0,1,6,1,2020-08-19 13:00:00,2,10,2
08/19/20,14,10,66,7,57,17,123,1,13,0,18,13,17,71,2,2,3,3,0,3,38,12,1,11,1,15,0,4,0,1,0,0,22,6,6,18,7,5,0,0,3,0,0,1,6,1,2020-08-19 14:00:00,2,11,2
08/19/20,15,10,76,4,61,14,137,1,14,0,19,18,13,73,0,0,4,3,0,3,40,13,1,12,2,15,1,4,0,3,2,0,25,8,7,16,10,8,0,0,0,0,0,1,5,2,2020-08-19 15:00:00,4,16,0
08/19/20,16,7,83,6,67,13,150,2,16,0,19,17,13,75,0,0,4,3,0,3,38,15,1,12,1,11,0,4,1,1,1,0,29,13,5,17,10,9,0,0,1,0,0,2,5,2,2020-08-19 16:00:00,2,22,0
08/19/20,17,13,96,5,72,18,168,2,18,0,22,18,14,75,0,0,5,8,0,4,38,13,0,12,3,13,2,3,0,1,0,0,28,9,7,14,13,10,0,0,1,0,0,3,5,1,2020-08-19 17:00:00,5,19,0
08/19/20,18,2,98,5,77,7,175,1,19,0,22,20,12,79,0,0,5,8,0,5,36,10,1,11,3,15,2,4,0,1,2,0,31,11,7,15,11,9,0,0,2,0,0,2,7,1,2020-08-19 18:00:00,6,20,0
08/19/20,19,9,107,3,80,12,187,4,23,0,25,20,15,75,0,0,6,8,1,4,36,12,2,9,1,15,2,5,0,0,4,0,29,11,7,10,8,6,0,0,1,0,0,3,6,2,2020-08-19 19:00:00,5,17,0
08/19/20,20,6,113,8,88,14,201,1,24,0,26,26,10,71,0,0,6,10,1,5,36,12,0,10,2,14,0,4,0,0,1,0,24,7,5,12,14,13,0,0,2,0,0,2,6,3,2020-08-19 20:00:00,2,20,0
08/19/20,21,6,119,4,92,10,211,1,25,0,29,27,12,69,1,1,6,10,1,3,37,13,1,10,3,14,1,4,0,0,2,0,22,6,5,9,17,15,0,0,4,0,0,3,6,3,2020-08-19 21:00:00,5,21,1
08/19/20,22,7,126,3,95,10,221,4,29,0,31,32,8,62,1,1,6,11,0,2,38,13,0,11,4,14,0,4,0,0,1,0,16,1,4,11,13,9,0,0,2,0,0,0,5,4,2020-08-19 22:00:00,4,10,1
08/19/20,23,3,129,1,96,4,225,1,30,0,33,34,8,54,0,0,6,11,0,2,34,10,0,11,3,13,0,3,0,1,3,0,12,0,2,14,11,8,0,0,0,0,0,0,6,5,2020-08-19 23:00:00,3,8,0
08/20/20,24,3,132,1,97,4,229,2,32,0,36,34,11,54,0,0,6,11,0,3,32,10,0,11,0,11,0,4,0,1,3,0,13,5,4,9,5,5,0,0,0,0,1,0,6,6,2020-08-20 00:00:00,0,10,0
08/20/20,1,4,4,3,3,7,7,1,1,0,1,0,12,50,0,0,0,0,0,3,29,9,1,9,0,11,0,6,0,1,0,2,10,5,3,2,9,8,0,0,0,0,0,0,6,6,2020-08-20 01:00:00,1,13,2
08/20/20,2,2,6,1,4,3,10,0,1,0,3,1,13,46,0,0,1,0,0,2,26,9,0,8,0,9,0,7,0,3,0,0,11,2,5,2,7,5,0,0,1,0,0,0,7,6,2020-08-20 02:00:00,0,7,0
08/20/20,3,2,8,1,5,3,13,1,2,0,4,1,14,47,0,0,1,0,0,2,28,8,0,10,0,10,1,9,0,1,0,0,10,1,5,3,6,6,0,0,1,0,0,0,7,6,2020-08-20 03:00:00,1,7,0
08/20/20,4,0,8,1,6,1,14,0,2,0,5,4,12,49,0,0,1,0,0,3,29,10,0,9,0,10,0,9,2,1,1,0,10,1,6,3,5,5,0,0,1,0,0,0,7,6,2020-08-20 04:00:00,0,6,0
08/20/20,5,2,10,1,7,3,17,0,2,0,8,4,14,49,0,0,1,0,0,2,28,10,0,9,0,9,0,9,1,1,0,0,11,0,6,4,4,2,0,0,1,0,0,0,8,6,2020-08-20 05:00:00,0,2,0
08/20/20,6,3,13,1,8,4,21,2,4,0,8,4,14,47,0,0,2,0,0,2,27,10,0,8,0,9,0,8,1,1,1,0,10,0,7,3,2,1,0,0,2,0,0,0,8,6,2020-08-20 06:00:00,0,1,0
08/20/20,7,3,16,3,11,6,27,0,4,0,10,4,16,52,0,0,2,0,0,2,30,10,1,10,1,10,1,6,0,1,0,0,11,0,8,4,1,1,0,0,1,0,0,0,9,6,2020-08-20 07:00:00,3,1,0
08/20/20,8,2,18,8,19,10,37,0,4,0,11,4,17,50,0,0,2,0,0,2,30,11,1,10,1,9,1,7,0,1,0,0,9,0,6,4,7,6,0,0,3,0,0,0,9,6,2020-08-20 08:00:00,3,6,0
08/20/20,9,6,24,8,27,14,51,2,6,0,11,5,17,54,0,0,2,0,0,2,32,11,0,10,0,11,0,12,0,1,1,0,11,3,4,7,11,7,0,0,4,0,0,1,9,6,2020-08-20 09:00:00,0,10,0
08/20/20,10,9,33,6,33,15,66,3,9,0,13,5,19,58,0,0,2,2,0,3,32,9,0,12,1,11,0,12,0,1,3,0,14,3,5,9,6,4,0,0,4,0,0,0,9,6,2020-08-20 10:00:00,1,7,0
08/20/20,11,12,45,3,36,15,81,1,10,0,13,5,19,61,0,0,2,2,0,3,34,9,0,12,1,13,0,11,0,0,2,0,15,4,5,6,10,8,0,0,2,0,0,0,9,6,2020-08-20 11:00:00,1,12,0
08/20/20,12,7,52,3,39,10,91,1,11,0,17,9,16,63,0,0,2,2,0,2,33,9,1,11,0,13,0,8,0,1,3,0,21,6,5,7,7,7,0,0,1,0,0,1,7,4,2020-08-20 12:00:00,1,13,0
08/20/20,13,7,59,5,44,12,103,2,13,0,17,11,13,63,1,1,2,4,1,2,36,11,1,10,0,15,1,6,0,1,3,0,20,4,4,9,3,2,0,0,0,1,0,0,4,2,2020-08-20 13:00:00,2,6,1
08/20/20,14,4,63,2,46,6,109,0,13,0,17,10,14,57,0,0,3,10,1,1,37,11,1,13,0,13,1,8,0,0,1,0,15,0,4,6,3,2,0,0,1,0,0,0,4,2,2020-08-20 14:00:00,2,2,0
08/20/20,15,8,71,3,49,11,120,2,15,0,17,12,10,55,0,0,4,10,0,0,36,10,0,14,1,12,0,5,0,0,1,0,15,0,5,8,3,2,0,0,1,0,1,0,4,2,2020-08-20 15:00:00,1,2,0
08/20/20,16,8,79,3,52,11,131,2,17,0,18,13,10,55,0,0,4,10,0,1,40,12,0,13,0,15,2,2,0,0,2,0,10,1,4,5,2,1,0,0,2,0,0,0,4,2,2020-08-20 16:00:00,2,2,0
08/20/20,17,6,85,4,56,10,141,0,17,0,19,14,9,49,1,1,5,11,0,1,38,12,1,11,0,15,1,2,0,2,3,0,6,0,4,2,2,0,0,0,1,0,0,1,3,2,2020-08-20 17:00:00,2,0,1
08/20/20,18,6,91,8,64,14,155,3,20,0,19,15,6,51,0,0,5,12,0,3,39,12,1,11,0,16,2,6,1,1,2,0,7,0,4,3,4,2,0,0,1,0,0,0,2,1,2020-08-20 18:00:00,3,2,0
08/20/20,19,5,96,3,67,8,163,3,23,0,22,16,8,55,0,0,5,13,0,4,41,10,1,13,2,18,4,5,1,0,1,0,7,0,5,2,2,1,0,0,1,0,0,1,3,2,2020-08-20 19:00:00,7,1,0
08/20/20,20,5,101,7,74,12,175,4,27,0,26,20,8,56,1,1,5,13,0,4,41,10,1,13,1,18,2,3,0,1,1,0,6,0,4,5,5,4,0,0,0,0,0,1,4,2,2020-08-20 20:00:00,4,4,1
08/20/20,21,7,108,2,76,9,184,2,29,0,26,20,8,53,1,1,5,13,0,3,42,12,0,13,1,17,0,4,0,1,1,0,3,0,3,3,4,2,0,0,2,0,0,1,4,2,2020-08-20 21:00:00,1,2,1
08/20/20,22,6,114,2,78,8,192,2,31,0,28,19,11,57,1,1,5,13,0,3,43,12,0,14,1,17,1,5,1,0,2,0,7,1,3,3,4,3,0,0,1,0,0,0,3,2,2020-08-20 22:00:00,2,4,1
08/20/20,23,4,118,3,81,7,199,1,32,0,32,22,12,58,1,1,5,14,0,4,42,14,2,13,1,15,1,5,1,0,3,0,9,2,3,4,4,3,0,0,1,0,0,0,2,2,2020-08-20 23:00:00,4,5,1
08/21/20,24,4,122,1,82,5,204,1,33,0,34,23,13,57,2,2,5,14,0,5,42,13,0,12,2,17,3,5,0,0,3,0,6,2,4,1,3,3,0,0,1,0,0,0,2,2,2020-08-21 00:00:00,5,5,2
08/21/20,1,4,4,2,2,6,6,2,2,0,0,1,12,54,0,0,0,0,0,4,40,10,1,12,0,18,2,8,2,2,2,1,6,3,3,0,5,5,0,0,1,0,0,0,3,2,2020-08-21 01:00:00,3,8,1
08/21/20,2,1,5,1,3,2,8,1,3,0,1,2,12,54,0,0,0,0,0,4,41,11,1,14,0,16,0,12,3,2,0,0,6,0,3,0,5,5,0,0,1,0,0,0,3,2,2020-08-21 02:00:00,1,5,0
08/21/20,3,1,6,1,4,2,10,1,4,0,1,2,12,52,0,0,0,0,0,4,39,11,0,13,0,15,0,12,4,3,0,0,6,0,3,3,5,4,0,0,1,0,0,0,3,2,2020-08-21 03:00:00,0,4,0
08/21/20,4,3,9,0,4,3,13,0,4,0,3,2,14,52,0,0,0,0,0,4,40,12,1,14,0,14,0,14,3,3,1,0,4,0,3,1,5,2,0,0,1,0,0,0,4,2,2020-08-21 04:00:00,1,2,0
08/21/20,5,1,10,0,4,1,14,0,4,0,5,2,16,49,0,0,0,0,0,4,37,11,1,14,0,12,0,14,1,3,1,0,4,0,3,3,2,2,0,0,1,1,0,0,4,2,2020-08-21 05:00:00,1,2,0
08/21/20,6,0,10,1,5,1,15,0,4,0,6,1,18,47,0,0,0,0,0,4,36,10,0,14,0,12,0,14,0,0,1,0,3,0,3,1,3,2,0,0,2,1,0,0,4,2,2020-08-21 06:00:00,0,2,0
08/21/20,7,7,17,1,6,8,23,0,4,0,6,1,18,49,0,0,1,0,0,4,37,10,1,12,0,15,0,15,0,0,1,0,3,0,3,1,6,3,0,0,1,0,0,0,5,2,2020-08-21 07:00:00,1,3,0
08/21/20,8,6,23,4,10,10,33,2,6,0,6,2,17,50,0,0,2,0,0,4,37,9,1,13,1,15,0,17,0,0,1,0,4,0,4,4,9,9,0,0,2,0,0,0,5,2,2020-08-21 08:00:00,2,9,0
08/21/20,9,3,26,2,12,5,38,1,7,0,7,3,16,60,0,0,2,0,0,4,36,10,0,12,1,14,0,16,1,1,1,0,14,2,6,6,2,1,0,0,3,0,0,0,6,1,2020-08-21 09:00:00,1,3,0
08/21/20,10,5,31,7,19,12,50,2,9,0,7,3,16,56,0,0,4,1,0,5,37,11,1,11,1,15,0,13,2,0,1,0,9,0,5,4,10,8,0,0,2,0,0,0,5,0,2020-08-21 10:00:00,2,8,0
08/21/20,11,11,42,6,25,17,67,4,13,0,9,3,17,59,1,1,4,1,0,4,36,10,0,12,1,14,0,16,0,1,2,0,13,3,5,6,7,4,0,0,6,0,0,1,5,0,2020-08-21 11:00:00,1,7,1
08/21/20,12,7,49,6,31,13,80,4,17,0,12,7,16,57,0,0,6,1,0,5,35,10,0,11,1,14,0,13,0,3,3,0,11,2,5,5,10,7,0,0,6,0,0,0,6,2,2020-08-21 12:00:00,1,9,0
08/21/20,13,10,59,8,39,18,98,0,17,0,13,8,14,63,2,2,7,1,0,2,41,12,0,14,1,15,2,7,0,2,2,0,13,2,7,6,12,8,0,0,3,0,0,0,5,2,2020-08-21 13:00:00,3,10,2
08/21/20,14,9,68,9,48,18,116,3,20,0,13,12,11,69,3,3,9,1,0,3,39,12,1,12,0,15,0,5,0,1,4,0,18,4,7,8,7,4,0,0,3,0,0,0,6,2,2020-08-21 14:00:00,1,8,3
08/21/20,15,7,75,8,56,15,131,2,22,0,17,14,14,74,2,2,10,2,0,4,42,13,2,15,1,14,1,3,0,2,4,0,19,2,8,9,11,8,0,0,1,0,0,1,7,4,2020-08-21 15:00:00,4,10,2
08/21/20,16,5,80,5,61,10,141,2,24,0,17,16,12,78,4,4,11,4,0,6,40,13,0,12,0,15,0,3,1,2,7,0,20,3,11,10,10,9,0,0,2,0,0,1,8,4,2020-08-21 16:00:00,0,12,4
08/21/20,17,7,87,5,66,12,153,0,24,0,19,16,14,74,0,0,11,6,0,6,43,13,1,15,0,15,0,6,1,2,6,0,18,3,11,8,12,12,0,0,0,0,3,1,7,4,2020-08-21 17:00:00,1,15,0
08/21/20,18,5,92,5,71,10,163,4,28,0,22,21,12,75,2,2,12,7,0,5,43,14,1,16,0,13,0,8,0,4,6,0,17,1,11,8,9,6,0,0,3,0,3,3,8,5,2020-08-21 18:00:00,1,7,2
08/21/20,19,8,100,4,75,12,175,3,31,0,26,23,13,76,1,1,13,9,0,6,41,13,1,13,0,15,3,6,0,0,6,0,20,3,11,8,10,5,0,0,3,0,0,3,8,6,2020-08-21 19:00:00,4,8,1
08/21/20,20,7,107,3,78,10,185,1,32,0,26,26,9,71,0,0,13,10,0,5,41,11,1,14,1,16,2,4,0,0,6,0,18,3,9,6,10,6,0,0,1,0,0,0,7,5,2020-08-21 20:00:00,4,9,0
08/21/20,21,5,112,3,81,8,193,1,33,0,28,27,10,69,0,0,14,10,0,5,42,14,1,13,0,15,2,7,0,1,3,0,15,7,6,2,8,4,0,0,2,0,0,2,7,5,2020-08-21 21:00:00,3,11,0
08/21/20,22,3,115,4,85,7,200,1,34,0,31,30,11,59,0,0,14,10,0,3,36,12,0,10,1,14,1,7,0,0,3,0,13,8,3,4,10,9,0,0,2,0,0,1,7,5,2020-08-21 22:00:00,2,17,0
08/21/20,23,2,117,5,90,7,207,0,34,0,34,30,14,59,0,0,14,11,0,3,34,11,0,10,0,13,1,4,2,0,3,0,14,5,3,6,13,11,0,0,2,0,0,0,8,5,2020-08-21 23:00:00,1,16,0
08/22/20,24,0,117,3,93,3,210,0,34,0,34,34,10,57,0,0,14,11,0,3,34,11,0,9,0,14,0,5,2,0,2,0,12,3,5,4,12,11,0,0,2,0,0,0,8,5,2020-08-22 00:00:00,0,14,0
08/22/20,1,4,4,1,1,5,5,4,4,1,1,2,9,53,0,0,1,0,0,4,34,13,1,9,0,12,0,7,2,1,3,0,7,2,4,2,10,8,0,0,4,1,0,0,8,5,2020-08-22 01:00:00,1,10,0
08/22/20,2,0,4,0,1,0,5,0,4,0,1,2,9,47,0,0,1,0,0,4,30,12,0,9,1,9,0,6,1,3,3,1,4,1,2,4,8,8,0,0,0,1,0,0,8,5,2020-08-22 02:00:00,1,9,1
08/22/20,3,3,7,0,1,3,8,0,4,0,2,2,10,44,0,0,1,0,0,4,30,11,0,10,2,9,1,6,2,3,3,0,3,0,2,1,9,9,0,0,0,1,1,0,7,5,2020-08-22 03:00:00,3,9,0
08/22/20,4,6,13,2,3,8,16,3,7,1,3,2,11,50,0,0,1,0,0,4,36,14,2,11,1,11,1,4,4,3,1,0,3,0,2,3,7,3,0,0,0,1,1,1,7,5,2020-08-22 04:00:00,4,3,0
08/22/20,5,3,16,1,4,4,20,1,8,0,5,2,13,51,0,0,1,0,0,4,36,14,1,10,2,12,1,4,3,0,1,0,4,0,3,4,7,2,0,0,0,1,2,0,7,5,2020-08-22 05:00:00,4,2,0
08/22/20,6,1,17,0,4,1,21,0,8,0,5,3,12,47,0,0,1,0,0,4,35,13,0,10,1,12,1,5,3,0,1,0,1,0,1,4,5,3,0,0,0,1,0,0,7,5,2020-08-22 06:00:00,2,3,0
08/22/20,7,1,18,1,5,2,23,0,8,0,6,3,13,46,0,0,1,0,0,4,34,13,0,9,0,12,0,5,2,0,1,0,1,0,1,4,5,5,0,0,0,1,1,0,7,5,2020-08-22 07:00:00,0,5,0
08/22/20,8,4,22,2,7,6,29,0,8,0,7,3,14,42,0,0,1,0,0,4,30,10,0,9,0,11,0,6,2,1,1,0,0,0,0,3,6,6,0,0,0,0,1,0,8,5,2020-08-22 08:00:00,0,6,0
08/22/20,9,5,27,7,14,12,41,0,8,0,8,4,14,46,0,0,1,0,0,4,31,11,1,9,0,11,0,5,2,0,1,0,3,0,0,0,10,7,0,0,0,0,1,0,8,5,2020-08-22 09:00:00,1,7,0
08/22/20,10,5,32,8,22,13,54,0,8,0,9,4,13,50,0,0,1,0,0,5,30,9,0,8,0,13,0,9,2,1,2,0,8,2,0,8,8,6,0,0,0,0,0,0,7,4,2020-08-22 10:00:00,0,8,0
08/22/20,11,5,37,7,29,12,66,1,9,0,11,6,13,55,0,0,1,0,0,4,36,12,2,11,2,13,0,8,2,2,2,0,8,1,0,11,11,8,0,0,0,0,0,0,7,4,2020-08-22 11:00:00,4,9,0
08/22/20,12,6,43,6,35,12,78,2,11,0,12,8,12,55,0,0,1,0,0,4,36,11,2,11,0,14,0,5,2,1,1,0,9,1,2,13,11,8,0,0,4,0,0,1,6,4,2020-08-22 12:00:00,2,9,0
08/22/20,13,6,49,6,41,12,90,2,13,0,14,9,13,62,0,0,1,0,0,5,41,12,1,13,2,16,1,5,2,1,1,0,10,2,3,13,14,11,0,0,5,0,0,0,6,4,2020-08-22 13:00:00,4,13,0
08/22/20,14,2,51,8,49,10,100,1,14,0,15,10,13,58,0,0,1,2,0,5,39,12,2,12,1,15,0,4,2,1,1,0,8,1,2,12,16,13,0,0,3,0,0,1,6,4,2020-08-22 14:00:00,3,14,0
08/22/20,15,5,56,10,59,15,115,1,15,0,15,11,12,55,0,0,1,2,0,4,40,13,4,12,2,15,0,3,2,1,2,0,4,0,1,15,19,17,0,0,2,0,0,0,7,4,2020-08-22 15:00:00,6,17,0
08/22/20,16,8,64,10,69,18,133,2,17,0,19,12,15,57,0,0,1,2,0,4,42,13,1,12,3,17,1,4,1,1,2,0,3,3,0,8,25,25,0,0,1,0,0,0,8,5,2020-08-22 16:00:00,5,28,0
08/22/20,17,3,67,8,77,11,144,1,18,1,19,18,9,55,0,0,1,2,0,5,38,11,1,12,2,15,1,4,1,1,4,0,3,2,0,12,27,20,0,0,3,0,0,0,9,5,2020-08-22 17:00:00,4,22,0
08/22/20,18,6,73,2,79,8,152,1,19,0,20,18,10,56,0,0,1,2,0,5,35,11,1,12,1,12,0,5,1,4,3,0,6,5,0,14,17,10,0,0,3,0,0,1,10,5,2020-08-22 18:00:00,2,15,0
08/22/20,19,4,77,2,81,6,158,0,19,0,22,19,11,56,0,0,1,2,0,4,37,12,3,12,0,13,1,6,0,10,3,1,5,4,0,15,13,8,0,0,3,0,2,1,9,6,2020-08-22 19:00:00,4,12,1
08/22/20,20,7,84,3,84,10,168,1,20,0,23,20,11,59,0,0,1,2,0,4,38,14,4,13,1,11,0,7,0,1,1,1,5,0,0,11,8,5,0,0,3,0,1,1,11,7,2020-08-22 20:00:00,5,5,1
08/22/20,21,1,85,4,88,5,173,0,20,0,25,22,11,59,0,0,1,2,0,3,40,13,4,15,0,12,0,4,0,1,2,1,4,0,0,10,7,3,0,0,2,0,1,1,11,7,2020-08-22 21:00:00,4,3,1
08/22/20,22,1,86,4,92,5,178,2,22,0,26,23,11,53,0,0,1,2,0,3,36,11,1,13,0,12,0,6,0,1,2,0,3,0,0,7,6,5,0,0,1,0,0,2,11,7,2020-08-22 22:00:00,1,5,0
08/22/20,23,2,88,0,92,2,180,0,22,0,27,24,11,51,0,0,1,2,0,2,35,12,0,13,0,10,1,4,0,0,0,0,3,0,0,6,5,5,0,0,0,0,0,1,11,7,2020-08-22 23:00:00,1,5,0
08/23/20,24,4,92,2,94,6,186,1,23,0,29,25,12,44,0,0,1,2,0,2,30,12,0,6,0,12,2,4,0,0,1,0,1,0,0,5,3,1,0,0,0,0,0,1,11,8,2020-08-23 00:00:00,2,1,0
